n_station;ad_station;code_insee;Xlongitude;Ylatitude
ST PIERRE EN FAUCIGNY_Place des Arcades;Place des Arcades 74800 ST PIERRE EN FAUCIGNY;74250;6.37505870;46.05774380
ST PIERRE EN FAUCIGNY_Place des Arcades;Place des Arcades 74800 ST PIERRE EN FAUCIGNY;74250;6.37505870;46.05774380
ST PAUL EN CHABLAIS_Parking Relais;Parking Relais 74500 ST PAUL EN CHABLAIS;74249;6.62745000;46.37938000
ST PAUL EN CHABLAIS_Parking Relais;Parking Relais 74500 ST PAUL EN CHABLAIS;74249;6.62745000;46.37938000
ST JULIEN EN GENEVOIS_Grand Rue;Grand Rue 74160 ST JULIEN EN GENEVOIS;74243;6.07972510;46.14115370
ST JULIEN EN GENEVOIS_Parking de la Mairie;Parking de la Mairie 74160 ST JULIEN EN GENEVOIS;74243;6.08132880;46.14467750
ST JULIEN EN GENEVOIS_Grand Rue;Grand Rue 74160 ST JULIEN EN GENEVOIS;74243;6.07972510;46.14115370
ST JULIEN EN GENEVOIS_Parking de la Mairie;Parking de la Mairie 74160 ST JULIEN EN GENEVOIS;74243;6.08132880;46.14467750
ST JORIOZ_Presbyt?re;Presbyt?re 74410 ST JORIOZ;74242;6.16202000;45.83214000
ST JORIOZ_Presbyt?re;Presbyt?re 74410 ST JORIOZ;74242;6.16202000;45.83214000
ST JEOIRE_Clos Saint Fran?ois;Clos Saint Fran?ois 74490 ST JEOIRE;74241;6.45734000;46.13820000
ST JEOIRE_Clos Saint Fran?ois;Clos Saint Fran?ois 74490 ST JEOIRE;74241;6.45734000;46.13820000
ST JEAN D AULPS_Mairie;Mairie 74430 ST JEAN D AULPS;74238;6.65622480;46.23193640
ST JEAN D AULPS_Mairie;Mairie 74430 ST JEAN D AULPS;74238;6.65622480;46.23193640
ST GERVAIS LES BAINS_Parking Patinoire;Parking Patinoire 74170 ST GERVAIS LES BAINS;74236;6.71282510;45.88786740
ST GERVAIS LES BAINS_Parking Patinoire;Parking Patinoire 74170 ST GERVAIS LES BAINS;74236;6.71282510;45.88786740
ST CERGUES_Parking Pizzaiola;Parking Pizzaiola 74140 ST CERGUES;74229;6.31336600;46.22631800
ST CERGUES_Parking Pizzaiola;Parking Pizzaiola 74140 ST CERGUES;74229;6.31336600;46.22631800
ST CERGUES_Parking Pizzaiola;Parking Pizzaiola 74140 ST CERGUES;74229;6.31336600;46.22631800
RUMILLY_Parking des Anciennes Casernes;Parking des Anciennes Casernes 74150 RUMILLY;74225;5.94832700;45.86064200
RUMILLY_Corniche de la N?phaz;Corniche de la N?phaz 74150 RUMILLY;74225;5.94101200;45.86639400
RUMILLY_Corniche de la N?phaz;Corniche de la N?phaz 74150 RUMILLY;74225;5.94101200;45.86639400
RUMILLY_Parking des Anciennes Casernes;Parking des Anciennes Casernes 74150 RUMILLY;74225;5.94832700;45.86064200
LA ROCHE SUR FORON_Parking Clavel;Parking Clavel 74800 LA ROCHE SUR FORON;74224;6.31168250;46.06652700
LA ROCHE SUR FORON_Parking Pontet;Parking Pontet 74800 LA ROCHE SUR FORON;74224;6.30504220;46.07186220
LA ROCHE SUR FORON_Avenue de la Gare;Avenue de la Gare 74800 LA ROCHE SUR FORON;74224;6.30372000;46.06816850
LA ROCHE SUR FORON_Avenue de la Gare;Avenue de la Gare 74800 LA ROCHE SUR FORON;74224;6.30372000;46.06816850
LA ROCHE SUR FORON_Parking Pontet;Parking Pontet 74800 LA ROCHE SUR FORON;74224;6.30504220;46.07186220
LA ROCHE SUR FORON_Parking Clavel;Parking Clavel 74800 LA ROCHE SUR FORON;74224;6.31168250;46.06652700
REIGNIER ESERY_Grande Rue;Grande Rue 74930 REIGNIER ESERY;74220;6.27012000;46.13779000
REIGNIER ESERY_Rue du M?le;Rue du M?le 74930 REIGNIER ESERY;74220;6.26880000;46.13461000
REIGNIER ESERY_Grande Rue;Grande Rue 74930 REIGNIER ESERY;74220;6.27012000;46.13779000
REIGNIER ESERY_Rue du M?le;Rue du M?le 74930 REIGNIER ESERY;74220;6.26880000;46.13461000
PUBLIER_Cite De L'Eau;Cite De L'Eau 74500 PUBLIER;74218;6.52834800;46.39576100
PUBLIER_Cite De L'Eau;Cite De L'Eau 74500 PUBLIER;74218;6.52834800;46.39576100
PUBLIER_Cite De L'Eau;Cite De L'Eau 74500 PUBLIER;74218;6.52834800;46.39576100
PRINGY_Route du Pont du Brogny;Route du Pont du Brogny 74370 PRINGY;74217;6.12350970;45.93560250
PRINGY_Route du Pont du Brogny;Route du Pont du Brogny 74370 PRINGY;74217;6.12350970;45.93560250
PRAZ SUR ARLY_Plan Meuret;Plan Meuret 74120 PRAZ SUR ARLY;74215;6.56682000;45.83576000
PRAZ SUR ARLY_Plan Meuret;Plan Meuret 74120 PRAZ SUR ARLY;74215;6.56682000;45.83576000
POISY_Parking de la Mairie;Parking de la Mairie 74330 POISY;74213;6.06425600;45.92171100
POISY_Parking de la Mairie;Parking de la Mairie 74330 POISY;74213;6.06425600;45.92171100
LE PETIT BORNAND LES GLIERES_Parking de la M?diath?que;Parking de la M?diath?que 74130 LE PETIT BORNAND LES GLIERES;74212;6.39608000;46.00143000
LE PETIT BORNAND LES GLIERES_Parking de la M?diath?que;Parking de la M?diath?que 74130 LE PETIT BORNAND LES GLIERES;74212;6.39608000;46.00143000
PERS JUSSY_Route De Reignier;Route De Reignier 74930 PERS JUSSY;74211;6.26369449;46.11742700
PERS JUSSY_Route De Reignier;Route De Reignier 74930 PERS JUSSY;74211;6.26369449;46.11742700
PASSY_Place Berger;Place Berger 74190 PASSY;74208;6.72060400;45.92798080
PASSY_Parking Mattel;Parking Mattel 74190 PASSY;74208;6.70548980;45.90843310
PASSY_Stade - Piscine;Stade - Piscine 74190 PASSY;74208;6.69832000;45.91687000
PASSY_Parking Mattel;Parking Mattel 74190 PASSY;74208;6.70548980;45.90843310
PASSY_Parking Pfullingen;Parking Pfullingen 74190 PASSY;74208;6.68599750;45.92300950
PASSY_Parking Pfullingen;Parking Pfullingen 74190 PASSY;74208;6.68599750;45.92300950
PASSY_Place Berger;Place Berger 74190 PASSY;74208;6.72060400;45.92798080
PASSY_Stade - Piscine;Stade - Piscine 74190 PASSY;74208;6.69832000;45.91687000
PASSY_Stade - Piscine;Stade - Piscine 74190 PASSY;74208;6.69832000;45.91687000
NEYDENS_Parking Chef-Lieu;Parking Chef-Lieu 74160 NEYDENS;74201;6.10470650;46.12044220
NEYDENS_Parking Chef-Lieu;Parking Chef-Lieu 74160 NEYDENS;74201;6.10470650;46.12044220
Neydens;Route des Envignes;74201;6.09447;46.12420
Neydens;Route des Envignes;74201;6.09447;46.12420
MUSIEGES_Za Des Bonnets;Za Des Bonnets 74270 MUSIEGES;74195;5.94401000;46.01626000
MUSIEGES_Za Des Bonnets;Za Des Bonnets 74270 MUSIEGES;74195;5.94401000;46.01626000
MUSIEGES_Za Des Bonnets;Za Des Bonnets 74270 MUSIEGES;74195;5.94401000;46.01626000
MORZINE_Route Du Palais Des Sports;Route Du Palais Des Sports 74110 MORZINE;74191;6.70555000;46.18337000
MORZINE_Route Du Palais Des Sports;Route Du Palais Des Sports 74110 MORZINE;74191;6.70555000;46.18337000
MORZINE_Taille Du Grand Mas;Taille Du Grand Mas 74110 MORZINE;74191;6.70249000;46.18177000
MORZINE_Taille Du Grand Mas;Taille Du Grand Mas 74110 MORZINE;74191;6.70249000;46.18177000
MONT SAXONNEX_89 route de Cluses - Chemin du Bugnon;89 route de Cluses - Chemin du Bugnon 74130 MONT SAXONNEX;74189;6.48577890;46.05357990
MONT SAXONNEX_89 route de Cluses - Chemin du Bugnon;89 route de Cluses - Chemin du Bugnon 74130 MONT SAXONNEX;74189;6.48577890;46.05357990
MONNETIER MORNEX_Chemin de la Chapelle;Chemin de la Chapelle 74560 MONNETIER MORNEX;74185;6.22815000;46.16281000
MONNETIER MORNEX_Chemin de la Chapelle;Chemin de la Chapelle 74560 MONNETIER MORNEX;74185;6.22815000;46.16281000
MINZIER_Bar A Thym;Bar A Thym 74270 MINZIER;74184;5.98003000;46.04613000
MINZIER_Bar A Thym;Bar A Thym 74270 MINZIER;74184;5.98003000;46.04613000
MEYTHET_Parking Fruiti?res;Parking Fruiti?res 74960 MEYTHET;74182;6.09100000;45.92080000
MEYTHET_Rue Fran?ois Vernex;Rue Fran?ois Vernex 74960 MEYTHET;74182;6.09081800;45.91410400
MEYTHET_Rue Fran?ois Vernex;Rue Fran?ois Vernex 74960 MEYTHET;74182;6.09081800;45.91410400
MEYTHET_Parking Fruiti?res;Parking Fruiti?res 74960 MEYTHET;74182;6.09100000;45.92080000
MENTHON ST BERNARD_Parking Cimeti?re;Parking Cimeti?re 74290 MENTHON ST BERNARD;74176;6.19781910;45.86162220
MENTHON ST BERNARD_Parking Cimeti?re;Parking Cimeti?re 74290 MENTHON ST BERNARD;74176;6.19781910;45.86162220
MEGEVE_Parking Molettaz;Parking Molettaz 74120 MEGEVE;74173;6.61474000;45.85996000
MEGEVE_Parking Molettaz;Parking Molettaz 74120 MEGEVE;74173;6.61474000;45.85996000
MEGEVE_Jardin Public RD1212;Jardin Public RD1212 74120 MEGEVE;74173;6.62106000;45.85997000
MEGEVE_Jardin Public RD1212;Jardin Public RD1212 74120 MEGEVE;74173;6.62106000;45.85997000
MARNAZ_Mairie;Mairie 74460 MARNAZ;74169;6.52646000;46.06035000
MARNAZ_Mairie;Mairie 74460 MARNAZ;74169;6.52646000;46.06035000
MARNAZ_Parking CTM;Parking CTM 74460 MARNAZ;74169;6.53110000;46.05942000
MARNAZ_Parking CTM;Parking CTM 74460 MARNAZ;74169;6.53110000;46.05942000
MARIGNIER_Parking De La Gare;Parking De La Gare 74970 MARIGNIER;74164;6.50848000;46.08869000
MARIGNIER_Parking De la passerelle;Parking De la passerelle 74970 MARIGNIER;74164;6.50392000;46.09152000
MARIGNIER_Parking De la passerelle;Parking De la passerelle 74970 MARIGNIER;74164;6.50392000;46.09152000
MARIGNIER_Parking De La Gare;Parking De La Gare 74970 MARIGNIER;74164;6.50848000;46.08869000
MANIGOD_Chef Lieu;Chef Lieu 74230 MANIGOD;74160;6.37050000;45.85950000
MANIGOD_Chef Lieu;Chef Lieu 74230 MANIGOD;74160;6.37050000;45.85950000
MAGLAND_Parking de la B?zi?re;Parking de la B?zi?re 74300 MAGLAND;74159;6.62105760;46.02002080
MAGLAND_Parking de la B?zi?re;Parking de la B?zi?re 74300 MAGLAND;74159;6.62105760;46.02002080
LYAUD_Eglise;Eglise 74200 LYAUD;74157;6.52257000;46.33715000
LYAUD_Eglise;Eglise 74200 LYAUD;74157;6.52257000;46.33715000
LUCINGES_Place de la Vignule;Place de la Vignule 74380 LUCINGES;74153;6.31765000;46.19112000
LUCINGES_Place de la Vignule;Place de la Vignule 74380 LUCINGES;74153;6.31765000;46.19112000
LATHUILE_Route du Bout du Lac;Route du Bout du Lac 74210 LATHUILE;74147;6.21296880;45.79104800
LATHUILE_Route du Bout du Lac;Route du Bout du Lac 74210 LATHUILE;74147;6.21296880;45.79104800
LES HOUCHES_Parking du Fresnay;Parking du Fresnay 74310 LES HOUCHES;74143;6.79799270;45.88890780
LES HOUCHES_Parking du Fresnay;Parking du Fresnay 74310 LES HOUCHES;74143;6.79799270;45.88890780
GRUFFY_Poste;Poste 74540 GRUFFY;74138;6.05437000;45.78658000
GRUFFY_Poste;Poste 74540 GRUFFY;74138;6.05437000;45.78658000
GROISY_Stade;Stade 74570 GROISY;74137;6.16856000;46.00947000
GROISY_Stade;Stade 74570 GROISY;74137;6.16856000;46.00947000
LE GRAND BORNAND_Cimetiere;Cimetiere 74450 LE GRAND BORNAND;74136;6.42820000;45.94150000
LE GRAND BORNAND_Cimetiere;Cimetiere 74450 LE GRAND BORNAND;74136;6.42820000;45.94150000
LES GETS_Parking Pic;Parking Pic 74260 LES GETS;74134;6.67055600;46.16000000
LES GETS_Parking Pic;Parking Pic 74260 LES GETS;74134;6.67055600;46.16000000
GAILLARD_Espace Louis Simon;Espace Louis Simon 74240 GAILLARD;74133;6.21154130;46.18894690
GAILLARD_Espace Louis Simon;Espace Louis Simon 74240 GAILLARD;74133;6.21154130;46.18894690
GAILLARD_Rue de Moellesulaz;Rue de Moellesulaz 74240 GAILLARD;74133;6.20972810;46.19138940
GAILLARD_Rue de Moellesulaz;Rue de Moellesulaz 74240 GAILLARD;74133;6.20972810;46.19138940
FAVERGES SEYTHENEX_Aire De Repos;Aire De Repos 74210 FAVERGES SEYTHENEX;74123;6.27037000;45.75617000
FAVERGES SEYTHENEX_Place Joseph S?rand;Place Joseph S?rand 74210 FAVERGES SEYTHENEX;74123;6.29293600;45.74829610
FAVERGES SEYTHENEX_Aire De Repos;Aire De Repos 74210 FAVERGES SEYTHENEX;74123;6.27037000;45.75617000
FAVERGES SEYTHENEX_Aire De Repos;Aire De Repos 74210 FAVERGES SEYTHENEX;74123;6.27037000;45.75617000
FAVERGES SEYTHENEX_Place Joseph S?rand;Place Joseph S?rand 74210 FAVERGES SEYTHENEX;74123;6.29293600;45.74829610
EXCENEVEX_Avenue de la Plage;Avenue de la Plage 74140 EXCENEVEX;74121;6.35817540;46.34599980
EXCENEVEX_Avenue de la Plage;Avenue de la Plage 74140 EXCENEVEX;74121;6.35817540;46.34599980
EVIAN LES BAINS_Avenue De La Gare;Avenue De La Gare 74500 EVIAN LES BAINS;74119;6.57812000;46.39822000
EVIAN LES BAINS_Avenue De La Gare;Avenue De La Gare 74500 EVIAN LES BAINS;74119;6.57812000;46.39822000
EVIAN LES BAINS_Place des Allinges;Place des Allinges 74500 EVIAN LES BAINS;74119;6.58711000;46.40099000
EVIAN LES BAINS_Place des Allinges;Place des Allinges 74500 EVIAN LES BAINS;74119;6.58711000;46.40099000
ETREMBIERES_Parking RD1206;Parking RD1206 74100 ETREMBIERES;74118;6.22943570;46.18009600
ETREMBIERES_Parking RD1206;Parking RD1206 74100 ETREMBIERES;74118;6.22943570;46.18009600
ETREMBIERES_Parking RD1206;Parking RD1206 74100 ETREMBIERES;74118;6.22943570;46.18009600
EPAGNY METZ TESSY_Parking Du Clocher;Parking Du Clocher 74330 EPAGNY METZ TESSY;74112;6.10531000;45.93966000
EPAGNY METZ TESSY_Rue de la Libert?;Rue de la Libert? 74330 EPAGNY METZ TESSY;74112;6.09085000;45.93779000
EPAGNY METZ TESSY_Rue de la Libert?;Rue de la Libert? 74330 EPAGNY METZ TESSY;74112;6.09085000;45.93779000
EPAGNY METZ TESSY_Parking Du Clocher;Parking Du Clocher 74330 EPAGNY METZ TESSY;74112;6.10531000;45.93966000
DOUVAINE_Avenue du Bas Chablais;Avenue du Bas Chablais 74140 DOUVAINE;74105;6.30317170;46.30721820
DOUVAINE_Avenue du Bas Chablais;Avenue du Bas Chablais 74140 DOUVAINE;74105;6.30317170;46.30721820
DOUSSARD_Parking Maison des Associations;Parking Maison des Associations 74210 DOUSSARD;74104;6.22051000;45.77616000
DOUSSARD_Parking Maison des Associations;Parking Maison des Associations 74210 DOUSSARD;74104;6.22051000;45.77616000
DINGY ST CLAIR_Cimeti?re;Cimeti?re 74230 DINGY ST CLAIR;74102;6.22112000;45.90633000
DINGY ST CLAIR_Cimeti?re;Cimeti?re 74230 DINGY ST CLAIR;74102;6.22112000;45.90633000
CRUSEILLES_Grande Rue;Grande Rue 74350 CRUSEILLES;74096;6.10641000;46.03216000
CRUSEILLES_Grande Rue;Grande Rue 74350 CRUSEILLES;74096;6.10641000;46.03216000
CRANVES SALES_Route de Borly;Route de Borly 74380 CRANVES SALES;74094;6.29113970;46.18456260
CRANVES SALES_Route de Borly;Route de Borly 74380 CRANVES SALES;74094;6.29113970;46.18456260
CRAN GEVRIER_Rue Du Rond Point;Rue Du Rond Point 74960 CRAN GEVRIER;74093;6.11126000;45.89695000
CRAN GEVRIER_Rue Du Rond Point;Rue Du Rond Point 74960 CRAN GEVRIER;74093;6.11126000;45.89695000
CRAN GEVRIER_Parking Comedie;Parking Comedie 74960 CRAN GEVRIER;74093;6.10844600;45.90639700
CRAN GEVRIER_Les Passerelles;Les Passerelles 74960 CRAN GEVRIER;74093;6.10386750;45.90755840
CRAN GEVRIER_Avenue Beauregard;Avenue Beauregard 74960 CRAN GEVRIER;74093;6.09857790;45.90397470
CRAN GEVRIER_Avenue Beauregard;Avenue Beauregard 74960 CRAN GEVRIER;74093;6.09857790;45.90397470
CRAN GEVRIER_Les Passerelles;Les Passerelles 74960 CRAN GEVRIER;74093;6.10386750;45.90755840
CRAN GEVRIER_Parking Comedie;Parking Comedie 74960 CRAN GEVRIER;74093;6.10844600;45.90639700
CRAN GEVRIER_Rue Du Rond Point;Rue Du Rond Point 74960 CRAN GEVRIER;74093;6.11126000;45.89695000
CRAN GEVRIER_All?e Jean Mermoz;All?e Jean Mermoz 74960 CRAN GEVRIER;74093;6.09222080;45.90639700
CRAN GEVRIER_All?e Jean Mermoz;All?e Jean Mermoz 74960 CRAN GEVRIER;74093;6.09222080;45.90639700
CORDON_Parking Centre Village;Parking Centre Village 74700 CORDON;74089;6.61107270;45.92134670
CORDON_Parking Centre Village;Parking Centre Village 74700 CORDON;74089;6.61107270;45.92134670
LES CONTAMINES MONTJOIE_Parking du Solaret;Parking du Solaret 74170 LES CONTAMINES MONTJOIE;74085;6.72768100;45.82023300
LES CONTAMINES MONTJOIE_Parking du Solaret;Parking du Solaret 74170 LES CONTAMINES MONTJOIE;74085;6.72768100;45.82023300
COLLONGES SOUS SALEVE_Rd 1206;Rd 1206 74160 COLLONGES SOUS SALEVE;74082;6.13777290;46.14212460
COLLONGES SOUS SALEVE_Rd 1206;Rd 1206 74160 COLLONGES SOUS SALEVE;74082;6.13777290;46.14212460
CLUSES_Sardagne;Sardagne 74300 CLUSES;74081;6.56210630;46.06910810
CLUSES_Rue Pr? Benevix - C?ur de ville;Rue Pr? Benevix - C?ur de ville 74300 CLUSES;74081;6.58130480;46.06103450
CLUSES_Autoport;Autoport 74300 CLUSES;74081;6.59334000;46.04976000
CLUSES_Sardagne;Sardagne 74300 CLUSES;74081;6.56210630;46.06910810
CLUSES_Rue Pr? Benevix - C?ur de ville;Rue Pr? Benevix - C?ur de ville 74300 CLUSES;74081;6.58130480;46.06103450
CLUSES_Autoport;Autoport 74300 CLUSES;74081;6.59334000;46.04976000
CLUSES_Autoport;Autoport 74300 CLUSES;74081;6.59334000;46.04976000
LA CLUSAZ_39 Rue du cimeti?re;39 Rue du cimeti?re 74220 LA CLUSAZ;74080;6.42500000;45.90611110
LA CLUSAZ_39 Rue du cimeti?re;39 Rue du cimeti?re 74220 LA CLUSAZ;74080;6.42500000;45.90611110
CHENS SUR LEMAN_Ancienne Mairie;Ancienne Mairie 74140 CHENS SUR LEMAN;74070;6.26788000;46.32539000
CHENS SUR LEMAN_Ancienne Mairie;Ancienne Mairie 74140 CHENS SUR LEMAN;74070;6.26788000;46.32539000
CHENE EN SEMINE_ZA de la Crois?e;ZA de la Crois?e 74270 CHENE EN SEMINE;74068;5.86430160;46.06090180
CHENE EN SEMINE_ZA de la Crois?e;ZA de la Crois?e 74270 CHENE EN SEMINE;74068;5.86430160;46.06090180
CHATILLON SUR CLUSES_Route de Taninges;Route de Taninges 74300 CHATILLON SUR CLUSES;74064;6.58349000;46.08865000
CHATILLON SUR CLUSES_Route de Taninges;Route de Taninges 74300 CHATILLON SUR CLUSES;74064;6.58349000;46.08865000
CHATEL_Office de Tourisme;Office de Tourisme 74390 CHATEL;74063;6.84079000;46.26723000
CHATEL_Office de Tourisme;Office de Tourisme 74390 CHATEL;74063;6.84079000;46.26723000
CHAMONIX MONT BLANC_Parking Courmayeur;Parking Courmayeur 74400 CHAMONIX MONT BLANC;74056;6.86724400;45.91694750
CHAMONIX MONT BLANC_Parking Allobroges;Parking Allobroges 74400 CHAMONIX MONT BLANC;74056;6.87237340;45.92174310
CHAMONIX MONT BLANC_Parking du Corzelet;Parking du Corzelet 74400 CHAMONIX MONT BLANC;74056;6.87501030;45.92584870
CHAMONIX MONT BLANC_Tunnel du Mont-Blanc;Tunnel du Mont-Blanc 74400 CHAMONIX MONT BLANC;74056;6.86025800;45.90148000
CHAMONIX MONT BLANC_Parking Courmayeur;Parking Courmayeur 74400 CHAMONIX MONT BLANC;74056;6.86724400;45.91694750
CHAMONIX MONT BLANC_Tunnel du Mont-Blanc;Tunnel du Mont-Blanc 74400 CHAMONIX MONT BLANC;74056;6.86025800;45.90148000
CHAMONIX MONT BLANC_Parking du Corzelet;Parking du Corzelet 74400 CHAMONIX MONT BLANC;74056;6.87501030;45.92584870
CHAMONIX MONT BLANC_Parking Allobroges;Parking Allobroges 74400 CHAMONIX MONT BLANC;74056;6.87237340;45.92174310
CHAMONIX MONT BLANC_Parking Mairie;Parking Mairie 74400 CHAMONIX MONT BLANC;74056;6.86901920;45.92392690
CHAMONIX MONT BLANC_Tunnel du Mont-Blanc;Tunnel du Mont-Blanc 74400 CHAMONIX MONT BLANC;74056;6.86025800;45.90148000
CHAMONIX MONT BLANC_Parking Mairie;Parking Mairie 74400 CHAMONIX MONT BLANC;74056;6.86901920;45.92392690
BONS EN CHABLAIS_Parking de la Mairie;Parking de la Mairie 74890 BONS EN CHABLAIS;74043;6.37125420;46.26529550
BONS EN CHABLAIS_Parking de la Mairie;Parking de la Mairie 74890 BONS EN CHABLAIS;74043;6.37125420;46.26529550
BONNEVILLE_Avenue de la gare;Avenue de la gare 74130 BONNEVILLE;74042;6.41730200;46.07824910
BONNEVILLE_Avenue de la gare;Avenue de la gare 74130 BONNEVILLE;74042;6.41730200;46.07824910
IONITY Bonneville;Aire de Bonneville - Autoroute Blanche A40 - 74130 Bonneville;74042;6.411364;46.064297
BONNE_RD907;RD907 74380 BONNE;74040;6.32021000;46.16807000
BONNE_RD907;RD907 74380 BONNE;74040;6.32021000;46.16807000
BOEGE_50 Rue du Bourno;50 Rue du Bourno 74420 BOEGE;74037;6.40560000;46.20850000
BOEGE_50 Rue du Bourno;50 Rue du Bourno 74420 BOEGE;74037;6.40560000;46.20850000
BEAUMONT_Grande Rue;Grande Rue 74160 BEAUMONT;74031;6.10131740;46.09467330
BEAUMONT_Grande Rue;Grande Rue 74160 BEAUMONT;74031;6.10131740;46.09467330
LA BALME DE SILLINGY_Lac;Lac 74330 LA BALME DE SILLINGY;74026;6.03260920;45.97105320
LA BALME DE SILLINGY_Supermarch?;Supermarch? 74330 LA BALME DE SILLINGY;74026;6.03918110;45.96115640
LA BALME DE SILLINGY_Lac;Lac 74330 LA BALME DE SILLINGY;74026;6.03260920;45.97105320
LA BALME DE SILLINGY_Supermarch?;Supermarch? 74330 LA BALME DE SILLINGY;74026;6.03918110;45.96115640
BALLAISON_Ecole;Ecole 74140 BALLAISON;74025;6.32796000;46.29831300
BALLAISON_Ecole;Ecole 74140 BALLAISON;74025;6.32796000;46.29831300
ARGONAY_Rue Des Contamines;Rue Des Contamines 74370 ARGONAY;74019;6.15570000;45.94510000
ARGONAY_Quartier Rigoles;Quartier Rigoles 74370 ARGONAY;74019;6.13965500;45.94015900
ARGONAY_Rue Des Contamines;Rue Des Contamines 74370 ARGONAY;74019;6.15570000;45.94510000
ARGONAY_Quartier Rigoles;Quartier Rigoles 74370 ARGONAY;74019;6.13965500;45.94015900
ARGONAY_Rue Des Contamines;Rue Des Contamines 74370 ARGONAY;74019;6.15570000;45.94510000
ARACHES LA FRASSE_Flaine;Flaine 74300 ARACHES LA FRASSE;74014;6.68976000;46.00658000
ARACHES LA FRASSE_D106 Route de la Barliette;D106 Route de la Barliette 74300 ARACHES LA FRASSE;74014;6.63658000;46.03355000
ARACHES LA FRASSE_Flaine;Flaine 74300 ARACHES LA FRASSE;74014;6.68976000;46.00658000
ARACHES LA FRASSE_D106 Route de la Barliette;D106 Route de la Barliette 74300 ARACHES LA FRASSE;74014;6.63658000;46.03355000
ANTHY SUR LEMAN_Parking Salle des F?tes;Parking Salle des F?tes 74200 ANTHY SUR LEMAN;74013;6.42785000;46.35486000
ANTHY SUR LEMAN_Parking Salle des F?tes;Parking Salle des F?tes 74200 ANTHY SUR LEMAN;74013;6.42785000;46.35486000
ANNEMASSE_Rue de la Bruy?re;Rue de la Bruy?re 74100 ANNEMASSE;74012;6.25013810;46.19575040
ANNEMASSE_Rue Fernand David;Rue Fernand David 74100 ANNEMASSE;74012;6.23403100;46.19174920
ANNEMASSE_Rue Fernand David;Rue Fernand David 74100 ANNEMASSE;74012;6.23403100;46.19174920
ANNEMASSE_Rue du Sentier;Rue du Sentier 74100 ANNEMASSE;74012;6.24180010;46.18727040
ANNEMASSE_Rue de la Bruy?re;Rue de la Bruy?re 74100 ANNEMASSE;74012;6.25013810;46.19575040
ANNEMASSE_Rue du Sentier;Rue du Sentier 74100 ANNEMASSE;74012;6.24180010;46.18727040
ANNECY LE VIEUX_Rue du Pr? Faucon;Rue du Pr? Faucon 74940 ANNECY LE VIEUX;74011;6.16349310;45.92632650
ANNECY LE VIEUX_Rue du Pr? Faucon;Rue du Pr? Faucon 74940 ANNECY LE VIEUX;74011;6.16349310;45.92632650
ANNECY LE VIEUX_NRO;NRO 74940 ANNECY LE VIEUX;74011;6.16885350;45.93278220
